"","accession","omimid"
"4455","HMDB0032042",209850
"4456","HMDB0032042",161950
"4457","HMDB0032055",114500
"4458","HMDB0032063",209850
"4459","HMDB0032076",266600
"4460","HMDB0032208",114500
"4461","HMDB0032538",219700
"4462","HMDB0032572",114500
"4463","HMDB0032572",219700
"4464","HMDB0032574",219700
"4465","HMDB0032616",114500
"4466","HMDB0032619",209850
"4467","HMDB0032914",212750
"4468","HMDB0032980",266600
"4469","HMDB0032985",114500
"4470","HMDB0033002",266600
"4471","HMDB0033116",212750
"4472","HMDB0033119",266600
"4473","HMDB0033182",266600
"4474","HMDB0033433",114500
"4475","HMDB0033547",212750
"4476","HMDB0033620",209850
"4477","HMDB0033676",209850
"4478","HMDB0033713",212750
"4479","HMDB0033713",266600
"4480","HMDB0033742",212750
"4481","HMDB0033752",114500
"4482","HMDB0033774",209850
"4483","HMDB0033792",212750
"4484","HMDB0033844",222100
"4485","HMDB0033844",601665
"4486","HMDB0033889",209850
"4487","HMDB0033889",212750
"4488","HMDB0033889",266600
"4489","HMDB0033890",209850
"4490","HMDB0033890",212750
"4491","HMDB0033890",266600
"4492","HMDB0033896",114500
"4493","HMDB0033908",209850
"4494","HMDB0033908",212750
"4495","HMDB0033910",266600
"4496","HMDB0033916",212750
"4497","HMDB0033933",212750
"4498","HMDB0033944",209850
"4499","HMDB0033944",212750
"4500","HMDB0034121",212750
"4501","HMDB0034136",212750
"4502","HMDB0034146",114500
"4503","HMDB0034148",212750
"4504","HMDB0034163",209850
"4505","HMDB0034165",209850
"4506","HMDB0034168",209850
"4507","HMDB0034168",212750
"4508","HMDB0034219",114500
"4509","HMDB0034220",114500
"4510","HMDB0034220",266600
"4511","HMDB0034235",212750
"4512","HMDB0034235",266600
"4513","HMDB0034237",212750
"4514","HMDB0034240",212750
"4515","HMDB0034252",114500
"4516","HMDB0034283",212750
"4517","HMDB0034289",212750
"4518","HMDB0034301",114500
"4519","HMDB0034301",170650
"4520","HMDB0034301",260350
"4521","HMDB0034367",114500
"4522","HMDB0034606",209850
"4523","HMDB0035093",212750
"4524","HMDB0035094",212750
"4525","HMDB0035238",266600
"4526","HMDB0035514",114500
"4527","HMDB0035619",266600
"4528","HMDB0035658",212750
"4529","HMDB0035765",266600
"4530","HMDB0035850",266600
"4531","HMDB0035915",212750
"4532","HMDB0035915",266600
"4533","HMDB0035924",266600
"4534","HMDB0036209",266600
"4535","HMDB0036219",212750
"4536","HMDB0036228",209850
"4537","HMDB0036323",114500
"4538","HMDB0036413",212750
"4539","HMDB0036413",266600
"4540","HMDB0036560",212750
"4541","HMDB0036574",209850
"4542","HMDB0036574",212750
"4543","HMDB0036574",266600
"4544","HMDB0036657",114500
"4545","HMDB0036792",212750
"4546","HMDB0036994",266600
"4547","HMDB0037050",209850
"4548","HMDB0037050",212750
"4549","HMDB0037050",266600
"4550","HMDB0037396",114500
"4551","HMDB0038602",212750
"4552","HMDB0038666",114500
"4553","HMDB0039095",266600
"4554","HMDB0039216",212750
"4555","HMDB0039229",114500
"4556","HMDB0039618",209850
"4557","HMDB0039618",212750
"4558","HMDB0039620",209850
"4559","HMDB0039843",266600
"4560","HMDB0040209",209850
"4561","HMDB0040240",209850
"4562","HMDB0040240",212750
"4563","HMDB0040297",209850
"4564","HMDB0040297",212750
"4565","HMDB0041389",266600
"4566","HMDB0041623",114500
"4567","HMDB0041693",125853
"4568","HMDB0041729",125853
"4569","HMDB0041827",608300
"4570","HMDB0041827",607426
"4571","HMDB0041842",114500
"4572","HMDB0059655",213700
"4573","HMDB0059655",114500
"4574","HMDB0059655",600721
"4575","HMDB0059655",236792
"4576","HMDB0059655",231680
"4577","HMDB0059655",610247
"4578","HMDB0059655",615182
"4579","HMDB0059655",231530
"4580","HMDB0059655",220500
"4581","HMDB0059710",125853
"4582","HMDB0059732",222100
"4583","HMDB0059773",222100
"4584","HMDB0059835",209850
"4585","HMDB0059835",212750
"4586","HMDB0059835",266600
"4587","HMDB0059848",266600
"4588","HMDB0059851",209850
"4589","HMDB0059886",212750
"4590","HMDB0059899",266600
"4591","HMDB0059901",212750
"4592","HMDB0059905",266600
"4593","HMDB0059907",212750
"4594","HMDB0059907",266600
"4595","HMDB0059911",114500
"4596","HMDB0059971",125853
"4597","HMDB0059973",125853
"4598","HMDB0059981",125853
"4599","HMDB0059989",125853
"4600","HMDB0060015",114500
"4601","HMDB0060022",605552
"4602","HMDB0060024",125853
"4603","HMDB0060038",114500
"4604","HMDB0060256",114500
"4605","HMDB0060493",114500
"4606","HMDB0060501",181500
"4607","HMDB0060524",125853
"4608","HMDB0060834",605552
"4609","HMDB0061112",114500
"4610","HMDB0061115",114500
"4611","HMDB0061189",246450
"4612","HMDB0061189",210200
"4613","HMDB0061196",604278
"4614","HMDB0061652",605911
"4615","HMDB0061684",114500
"4616","HMDB0061696",114500
"4617","HMDB0061697",114500
"4618","HMDB0061701",114500
"4619","HMDB0061702",114500
"4620","HMDB0061703",114500
"4621","HMDB0061705",114500
"4622","HMDB0061707",114500
"4623","HMDB0061708",114500
"4624","HMDB0061709",114500
"4625","HMDB0061710",114500
"4626","HMDB0061711",114500
"4627","HMDB0061712",114500
"4628","HMDB0061714",114500
"4629","HMDB0061822",114500
"4630","HMDB0061835",114500
"4631","HMDB0061851",209850
"4632","HMDB0061851",266600
"4633","HMDB0061864",114500
"4634","HMDB0061883",114500
"4635","HMDB0061886",212750
"4636","HMDB0061890",114500
"4637","HMDB0061914",114500
"4638","HMDB0061918",114500
"4639","HMDB0061923",212750
"4640","HMDB0062119",209850
"4641","HMDB0062121",114500
"4642","HMDB0062175",261600
"4643","HMDB0062179",608688
"4644","HMDB0062436",114500
"4645","HMDB0062511",201450
"4646","HMDB0062511",209850
"4647","HMDB0062511",266600
"4648","HMDB0062541",114500
"4649","HMDB0062547",114500
"4650","HMDB0062549",114500
"4651","HMDB0062551",114500
"4652","HMDB0062555",114500
"4653","HMDB0062557",114500
"4654","HMDB0062559",114500
"4655","HMDB0062562",114500
"4656","HMDB0062583",114500
"4657","HMDB0062595",261600
"4658","HMDB0062620",114500
"4659","HMDB0062651",114500
"4660","HMDB0062656",114500
"4661","HMDB0062657",114500
"4662","HMDB0062660",114500
"4663","HMDB0062720",114500
"4664","HMDB0072882",302060
"4665","HMDB0072884",302060
"4666","HMDB0072885",302060
"4667","HMDB0072886",302060
"4668","HMDB0072887",302060
"4669","HMDB0072888",302060
"4670","HMDB0072889",302060
"4671","HMDB0072890",302060
"4672","HMDB0072891",302060
"4673","HMDB0072892",302060
"4674","HMDB0072893",302060
"4675","HMDB0072894",302060
"4676","HMDB0072895",302060
"4677","HMDB0072896",302060
"4678","HMDB0072897",302060
"4679","HMDB0072898",302060
"4680","HMDB0072899",302060
"4681","HMDB0072900",302060
"4682","HMDB0072901",302060
"4683","HMDB0072902",302060
"4684","HMDB0072903",302060
"4685","HMDB0072904",302060
"4686","HMDB0072905",302060
"4687","HMDB0072906",302060
"4688","HMDB0072907",302060
"4689","HMDB0072908",302060
"4690","HMDB0072909",302060
"4691","HMDB0072910",302060
"4692","HMDB0072911",302060
"4693","HMDB0072912",302060
"4694","HMDB0072913",302060
"4695","HMDB0072914",302060
"4696","HMDB0072915",302060
"4697","HMDB0072916",302060
"4698","HMDB0072917",302060
"4699","HMDB0072918",302060
"4700","HMDB0072919",302060
"4701","HMDB0072920",302060
"4702","HMDB0072921",302060
"4703","HMDB0072922",302060
"4704","HMDB0072923",302060
"4705","HMDB0072924",302060
"4706","HMDB0072925",302060
"4707","HMDB0072926",302060
"4708","HMDB0072927",302060
"4709","HMDB0072928",302060
"4710","HMDB0072929",302060
"4711","HMDB0072930",302060
"4712","HMDB0072931",302060
"4713","HMDB0072932",302060
"4714","HMDB0072933",302060
"4715","HMDB0072934",302060
"4716","HMDB0072935",302060
"4717","HMDB0072936",302060
"4718","HMDB0072937",302060
"4719","HMDB0072938",302060
"4720","HMDB0072939",302060
"4721","HMDB0072940",302060
"4722","HMDB0072941",302060
"4723","HMDB0072942",302060
"4724","HMDB0072943",302060
"4725","HMDB0072944",302060
"4726","HMDB0072945",302060
"4727","HMDB0072946",302060
"4728","HMDB0072947",302060
"4729","HMDB0072948",302060
"4730","HMDB0072949",302060
"4731","HMDB0072950",302060
"4732","HMDB0072951",302060
"4733","HMDB0072952",302060
"4734","HMDB0072953",302060
"4735","HMDB0072954",302060
"4736","HMDB0072955",302060
"4737","HMDB0072956",302060
"4738","HMDB0072957",302060
"4739","HMDB0072958",302060
"4740","HMDB0072959",302060
"4741","HMDB0072960",302060
"4742","HMDB0072961",302060
"4743","HMDB0072962",302060
"4744","HMDB0072963",302060
"4745","HMDB0072964",302060
"4746","HMDB0072965",302060
"4747","HMDB0072966",302060
"4748","HMDB0072967",302060
"4749","HMDB0072968",302060
"4750","HMDB0072969",302060
"4751","HMDB0072970",302060
"4752","HMDB0072971",302060
"4753","HMDB0072972",302060
"4754","HMDB0072973",302060
"4755","HMDB0072974",302060
"4756","HMDB0072975",302060
"4757","HMDB0072976",302060
"4758","HMDB0072977",302060
"4759","HMDB0072978",302060
"4760","HMDB0072979",302060
"4761","HMDB0072980",302060
"4762","HMDB0072981",302060
"4763","HMDB0072982",302060
"4764","HMDB0072983",302060
"4765","HMDB0072984",302060
"4766","HMDB0072985",302060
"4767","HMDB0072986",302060
"4768","HMDB0072987",302060
"4769","HMDB0072988",302060
"4770","HMDB0072989",302060
"4771","HMDB0072990",302060
"4772","HMDB0072991",302060
"4773","HMDB0072992",302060
"4774","HMDB0072993",302060
"4775","HMDB0072994",302060
"4776","HMDB0072995",302060
"4777","HMDB0072996",302060
"4778","HMDB0072997",302060
"4779","HMDB0072998",302060
"4780","HMDB0072999",302060
"4781","HMDB0073000",302060
"4782","HMDB0073001",302060
"4783","HMDB0073002",302060
"4784","HMDB0073003",302060
"4785","HMDB0073004",302060
"4786","HMDB0073005",302060
"4787","HMDB0073006",302060
"4788","HMDB0073007",302060
"4789","HMDB0073008",302060
"4790","HMDB0073009",302060
"4791","HMDB0073010",302060
"4792","HMDB0073011",302060
"4793","HMDB0073012",302060
"4794","HMDB0073013",302060
"4795","HMDB0073014",302060
"4796","HMDB0073015",302060
"4797","HMDB0073016",302060
"4798","HMDB0073017",302060
"4799","HMDB0073018",302060
"4800","HMDB0073019",302060
"4801","HMDB0073020",302060
"4802","HMDB0073021",302060
"4803","HMDB0073022",302060
"4804","HMDB0073023",302060
"4805","HMDB0073024",302060
"4806","HMDB0073025",302060
"4807","HMDB0073026",302060
"4808","HMDB0073027",302060
"4809","HMDB0073028",302060
"4810","HMDB0073029",302060
"4811","HMDB0073030",302060
"4812","HMDB0073031",302060
"4813","HMDB0073032",302060
"4814","HMDB0073033",302060
"4815","HMDB0073034",302060
"4816","HMDB0073035",302060
"4817","HMDB0073036",302060
"4818","HMDB0073037",302060
"4819","HMDB0073038",302060
"4820","HMDB0073039",302060
"4821","HMDB0073040",302060
"4822","HMDB0073041",302060
"4823","HMDB0073042",302060
"4824","HMDB0073043",302060
"4825","HMDB0073044",302060
"4826","HMDB0073045",302060
"4827","HMDB0073046",302060
"4828","HMDB0073047",302060
"4829","HMDB0073048",302060
"4830","HMDB0073049",302060
"4831","HMDB0073050",302060
"4832","HMDB0073051",302060
"4833","HMDB0073052",302060
"4834","HMDB0073053",302060
"4835","HMDB0073054",302060
"4836","HMDB0073055",302060
"4837","HMDB0073056",302060
"4838","HMDB0073057",302060
"4839","HMDB0073058",302060
"4840","HMDB0073059",302060
"4841","HMDB0073060",302060
"4842","HMDB0073061",302060
"4843","HMDB0073062",302060
"4844","HMDB0073063",302060
"4845","HMDB0073064",302060
"4846","HMDB0073065",302060
"4847","HMDB0073066",302060
"4848","HMDB0073067",302060
"4849","HMDB0073068",302060
"4850","HMDB0073069",302060
"4851","HMDB0073070",302060
"4852","HMDB0073071",302060
"4853","HMDB0073072",302060
"4854","HMDB0073073",302060
"4855","HMDB0073074",302060
"4856","HMDB0073075",302060
"4857","HMDB0073076",302060
"4858","HMDB0073077",302060
"4859","HMDB0073078",302060
"4860","HMDB0073079",302060
"4861","HMDB0073080",302060
"4862","HMDB0073081",302060
"4863","HMDB0073082",302060
"4864","HMDB0073083",302060
"4865","HMDB0073084",302060
"4866","HMDB0073085",302060
"4867","HMDB0073086",302060
"4868","HMDB0073087",302060
"4869","HMDB0073088",302060
"4870","HMDB0073089",302060
"4871","HMDB0073090",302060
"4872","HMDB0073091",302060
"4873","HMDB0073092",302060
"4874","HMDB0073093",302060
"4875","HMDB0073094",302060
"4876","HMDB0073095",302060
"4877","HMDB0073096",302060
"4878","HMDB0073097",302060
"4879","HMDB0073098",302060
"4880","HMDB0073099",302060
"4881","HMDB0073100",302060
"4882","HMDB0073101",302060
"4883","HMDB0073102",302060
"4884","HMDB0073103",302060
"4885","HMDB0073104",302060
"4886","HMDB0073105",302060
"4887","HMDB0073106",302060
"4888","HMDB0073107",302060
"4889","HMDB0073108",302060
"4890","HMDB0073109",302060
"4891","HMDB0073110",302060
"4892","HMDB0073111",302060
"4893","HMDB0073112",302060
"4894","HMDB0073113",302060
"4895","HMDB0073114",302060
"4896","HMDB0073115",302060
"4897","HMDB0073116",302060
"4898","HMDB0073117",302060
"4899","HMDB0073118",302060
"4900","HMDB0073119",302060
"4901","HMDB0073120",302060
"4902","HMDB0073121",302060
"4903","HMDB0073122",302060
"4904","HMDB0073123",302060
"4905","HMDB0073124",302060
"4906","HMDB0073125",302060
"4907","HMDB0073126",302060
"4908","HMDB0073127",302060
"4909","HMDB0073128",302060
"4910","HMDB0073129",302060
"4911","HMDB0073130",302060
"4912","HMDB0073131",302060
"4913","HMDB0073132",302060
"4914","HMDB0073133",302060
"4915","HMDB0073134",302060
"4916","HMDB0073135",302060
"4917","HMDB0073136",302060
"4918","HMDB0073137",302060
"4919","HMDB0073138",302060
"4920","HMDB0073139",302060
"4921","HMDB0073140",302060
"4922","HMDB0073141",302060
"4923","HMDB0073142",302060
"4924","HMDB0073143",302060
"4925","HMDB0073144",302060
"4926","HMDB0073145",302060
"4927","HMDB0073146",302060
"4928","HMDB0073147",302060
"4929","HMDB0073148",302060
"4930","HMDB0073149",302060
"4931","HMDB0073150",302060
"4932","HMDB0073151",302060
"4933","HMDB0073152",302060
"4934","HMDB0073153",302060
"4935","HMDB0073154",302060
"4936","HMDB0073155",302060
"4937","HMDB0073156",302060
"4938","HMDB0073157",302060
"4939","HMDB0073158",302060
"4940","HMDB0073159",302060
"4941","HMDB0073160",302060
"4942","HMDB0073161",302060
"4943","HMDB0073162",302060
"4944","HMDB0073163",302060
"4945","HMDB0073164",302060
"4946","HMDB0073165",302060
"4947","HMDB0073166",302060
"4948","HMDB0073167",302060
"4949","HMDB0073168",302060
"4950","HMDB0073169",302060
"4951","HMDB0073170",302060
"4952","HMDB0073171",302060
"4953","HMDB0073172",302060
"4954","HMDB0073173",302060
"4955","HMDB0073174",302060
"4956","HMDB0073175",302060
"4957","HMDB0073176",302060
"4958","HMDB0073177",302060
"4959","HMDB0073178",302060
"4960","HMDB0073179",302060
"4961","HMDB0073180",302060
"4962","HMDB0073181",302060
"4963","HMDB0073182",302060
"4964","HMDB0073183",302060
"4965","HMDB0073184",302060
"4966","HMDB0073185",302060
"4967","HMDB0073186",302060
"4968","HMDB0073187",302060
"4969","HMDB0073188",302060
"4970","HMDB0073189",302060
"4971","HMDB0073190",302060
"4972","HMDB0073191",302060
"4973","HMDB0073192",302060
"4974","HMDB0073193",302060
"4975","HMDB0073194",302060
"4976","HMDB0073195",302060
"4977","HMDB0073196",302060
"4978","HMDB0073197",302060
"4979","HMDB0073198",302060
"4980","HMDB0073199",302060
"4981","HMDB0073200",302060
"4982","HMDB0073201",302060
"4983","HMDB0073202",302060
"4984","HMDB0073203",302060
"4985","HMDB0073204",302060
"4986","HMDB0073205",302060
"4987","HMDB0073206",302060
"4988","HMDB0073207",302060
"4989","HMDB0073208",302060
"4990","HMDB0073209",302060
"4991","HMDB0073210",302060
"4992","HMDB0073211",302060
"4993","HMDB0073212",302060
"4994","HMDB0073213",302060
"4995","HMDB0073214",302060
"4996","HMDB0073215",302060
"4997","HMDB0073216",302060
"4998","HMDB0073217",302060
"4999","HMDB0073218",302060
"5000","HMDB0073219",302060
"5001","HMDB0073220",302060
"5002","HMDB0073221",302060
"5003","HMDB0073222",302060
"5004","HMDB0073223",302060
"5005","HMDB0073224",302060
"5006","HMDB0073225",302060
"5007","HMDB0073226",302060
"5008","HMDB0073227",302060
"5009","HMDB0073228",302060
"5010","HMDB0073229",302060
"5011","HMDB0073230",302060
"5012","HMDB0073231",302060
"5013","HMDB0073232",302060
"5014","HMDB0073233",302060
"5015","HMDB0073234",302060
"5016","HMDB0073235",302060
"5017","HMDB0073236",302060
"5018","HMDB0073237",302060
"5019","HMDB0073238",302060
"5020","HMDB0073239",302060
"5021","HMDB0073240",302060
"5022","HMDB0073241",302060
"5023","HMDB0073242",302060
"5024","HMDB0073243",302060
"5025","HMDB0073244",302060
"5026","HMDB0073245",302060
"5027","HMDB0073246",302060
"5028","HMDB0073247",302060
"5029","HMDB0073248",302060
"5030","HMDB0073249",302060
"5031","HMDB0073250",302060
"5032","HMDB0073251",302060
"5033","HMDB0073252",302060
"5034","HMDB0073253",302060
"5035","HMDB0073254",302060
"5036","HMDB0073255",302060
"5037","HMDB0073256",302060
"5038","HMDB0073257",302060
"5039","HMDB0073258",302060
"5040","HMDB0073259",302060
"5041","HMDB0073260",302060
"5042","HMDB0073261",302060
"5043","HMDB0073262",302060
"5044","HMDB0073263",302060
"5045","HMDB0073264",302060
"5046","HMDB0073265",302060
"5047","HMDB0073266",302060
"5048","HMDB0073267",302060
"5049","HMDB0073268",302060
"5050","HMDB0073269",302060
"5051","HMDB0073270",302060
"5052","HMDB0073271",302060
"5053","HMDB0073272",302060
"5054","HMDB0073273",302060
"5055","HMDB0073274",302060
"5056","HMDB0073275",302060
"5057","HMDB0073276",302060
"5058","HMDB0073277",302060
"5059","HMDB0073278",302060
"5060","HMDB0073279",302060
"5061","HMDB0073280",302060
"5062","HMDB0073281",302060
"5063","HMDB0073282",302060
"5064","HMDB0073283",302060
"5065","HMDB0073284",302060
"5066","HMDB0073285",302060
"5067","HMDB0073286",302060
"5068","HMDB0073287",302060
"5069","HMDB0073288",302060
"5070","HMDB0073289",302060
"5071","HMDB0073290",302060
"5072","HMDB0073291",302060
"5073","HMDB0073292",302060
"5074","HMDB0073293",302060
"5075","HMDB0073294",302060
"5076","HMDB0073295",302060
"5077","HMDB0073296",302060
"5078","HMDB0073297",302060
"5079","HMDB0073298",302060
"5080","HMDB0073299",302060
"5081","HMDB0073300",302060
"5082","HMDB0073301",302060
"5083","HMDB0073302",302060
"5084","HMDB0073303",302060
"5085","HMDB0073304",302060
"5086","HMDB0073305",302060
"5087","HMDB0073306",302060
"5088","HMDB0073307",302060
"5089","HMDB0073308",302060
"5090","HMDB0073309",302060
"5091","HMDB0073310",302060
"5092","HMDB0073311",302060
"5093","HMDB0073312",302060
"5094","HMDB0073313",302060
"5095","HMDB0073314",302060
"5096","HMDB0073315",302060
"5097","HMDB0073316",302060
"5098","HMDB0073317",302060
"5099","HMDB0073318",302060
"5100","HMDB0073319",302060
"5101","HMDB0073320",302060
"5102","HMDB0073321",302060
"5103","HMDB0073322",302060
"5104","HMDB0073323",302060
"5105","HMDB0073324",302060
"5106","HMDB0073325",302060
"5107","HMDB0073326",302060
"5108","HMDB0073327",302060
"5109","HMDB0073328",302060
"5110","HMDB0073329",302060
"5111","HMDB0073330",302060
"5112","HMDB0073331",302060
"5113","HMDB0073332",302060
"5114","HMDB0073333",302060
"5115","HMDB0073334",302060
"5116","HMDB0073335",302060
"5117","HMDB0073336",302060
"5118","HMDB0073337",302060
"5119","HMDB0073338",302060
"5120","HMDB0073339",302060
"5121","HMDB0073340",302060
"5122","HMDB0073341",302060
"5123","HMDB0073342",302060
"5124","HMDB0073343",302060
"5125","HMDB0073344",302060
"5126","HMDB0073345",302060
"5127","HMDB0073346",302060
"5128","HMDB0073347",302060
"5129","HMDB0073348",302060
"5130","HMDB0073349",302060
